V1,V2,V3,V4,V5,V10,V11,V12,V14,V16,V18,V20,V21,V22,Class
0.9154139449087113,0.7893969698924236,0.751705189124457,0.5381453292946305,0.787083036547437,0.42435826240289365,0.5462937526675592,0.4837217325787546,0.2565617705141009,0.4028888203208292,0.6801252971769897,0.5785319276247174,0.5619298237467011,0.5203110886655915,
0.9610059710472644,0.7788343026151406,0.8299160620092458,0.22636518753256907,0.772645748523624,0.491010563692377,0.24604114490273016,0.7135861411923369,0.60653877582784,0.45978759119315415,0.6344789803187519,0.5809881380514992,0.555980305109926,0.4730563062887361,
0.9325980069025381,0.7792146539375611,0.8096696682809262,0.37664589531681636,0.7477789478179542,0.4247988023631475,0.3776809766751203,0.6007876965455755,0.4635181923994749,0.33082137513445,0.5377275722289905,0.5935702977969545,0.5732446123936151,0.5326695783179743,
0.9937734041903822,0.7698491136335283,0.807225123911678,0.2682607826378605,0.7697663057458483,0.5001655283046396,0.25562952857671956,0.7323297297599213,0.6091426701119385,0.459033294436557,0.6252893054256076,0.5794776531528597,0.555655481510639,0.4693193234100228,
0.9789653530918199,0.7743124324252848,0.8356294584207807,0.3135369406521672,0.7647586137184779,0.49708151698856334,0.30384313666238844,0.7037233896439922,0.6121422824766799,0.462542317402888,0.6790594337051091,0.5789447753193374,0.5609643913486435,0.5086920009190745,
0.9706216007613597,0.7915362035826087,0.745052732102245,0.42958740428115827,0.7540672307484242,0.41303276986132303,0.617623607131228,0.434774069149123,0.43724245040794074,0.3348807658597368,0.6086498167988424,0.5856385447647234,0.5709852000047853,0.5151410983058253,
0.6648096593978813,0.881421823917073,0.4845364901972865,0.5199714087727749,0.6750701259858038,0.3193422117919367,0.6546207998176873,0.3733266532328006,0.3241193477183708,0.21343216689343408,0.30827920114643725,0.5967154131049598,0.5893646254223938,0.45367333237545426,
0.9916674789819254,0.7661314417871898,0.8008396316382735,0.25480631349405863,0.7710456363000563,0.4939183635380878,0.31766161190873177,0.7406931439425478,0.5987364412287265,0.4614638765108935,0.7004188360526531,0.580192162317178,0.5578945775227391,0.48656917585937093,
0.9186138911250044,0.790739414065929,0.778852565777386,0.34850296423264193,0.7416948623480863,0.39055308047820836,0.39453709681580035,0.533066338981266,0.4347524166132462,0.33603518920600334,0.46807973233131867,0.5831830243175875,0.5741427177105067,0.5239052621500879,
0.909414111078628,0.8154749118398155,0.6718725531248542,0.4487995086776374,0.7411179483677304,0.35198493308778,0.7016732837366526,0.32882879355795486,0.34731252897728215,0.2207007736104504,0.42826118061502705,0.5813898548269228,0.5819990922746389,0.5706885018820861,
0.9610546082169077,0.77873868909741,0.8291087298219285,0.22536221894698116,0.7729406843200941,0.4909562657928028,0.24070343091517335,0.7125479440979474,0.606250984900682,0.4607398611128051,0.636748304389281,0.5810949512351511,0.5558990678896002,0.4722147307697773,
0.933985173840601,0.7587905039965243,0.8568791678752977,0.26920794212331817,0.7638231789343587,0.49396047844455176,0.36108247687108985,0.7050852377954945,0.6705055713198724,0.46042002694128753,0.6681489380493392,0.5870178032896979,0.5667279060691934,0.5106841832032294,
0.8755906402008309,0.7805998644280248,0.7478615340235568,0.3935019194310939,0.7452132738361313,0.3277710713103189,0.6073549323428156,0.3964852724064118,0.30331082913876783,0.21527706217103765,0.31786008848342556,0.5873705074536042,0.581939592625866,0.5127207072947578,
0.9097539996739797,0.8099454397431117,0.764680417979924,0.4951730960213194,0.7450439325898163,0.37796959190442553,0.5100427251643874,0.39976550312337694,0.38069943383510996,0.19639978194284458,0.2563775032791255,0.5907170102638218,0.5788947297108804,0.48384243473448274,
0.9792555078800435,0.7730802799756069,0.8276638086497612,0.2858185083403526,0.7664106825218221,0.4979261071376526,0.39013959844415314,0.7097492485566691,0.6140479274653794,0.47424700695352084,0.7120073318650186,0.579125913296473,0.559690697868591,0.49440531978591606,
0.9793128567354782,0.7745459598024502,0.831263411887553,0.31204835290200217,0.7659952535262761,0.4949129829262419,0.2878227200581094,0.6901909216953827,0.6043460773910609,0.46903141918329994,0.6980972987087274,0.5788931685104363,0.5602987686176978,0.502502798843278,
0.9937400537096235,0.7697631015707229,0.8071810643305365,0.26832610931141776,0.7697183399628558,0.5001978548212029,0.2549316845359329,0.730950225972112,0.6096112282643256,0.45914022347885985,0.625884611231577,0.5794521187947247,0.5556523819861087,0.46903172657560144,
0.5635102724168498,0.9095702160579884,0.4009280712946937,0.5295075330505186,0.6489490479996083,0.3326167043868641,0.5908534928232172,0.4320687721735096,0.39968620095454643,0.24799961350861946,0.31990532754567813,0.5976291511029859,0.5900078942547036,0.431100466795798,
0.8442413018964083,0.808631810023495,0.6685175771352309,0.48014834470563883,0.7310361441353963,0.3320789605035717,0.6628328072240346,0.3769812104016653,0.25575131371384785,0.27878192249332906,0.4068238149891482,0.5817103047123948,0.5768627454062812,0.48898782094535853,
0.9793212187290496,0.77465027371168,0.8312730507350657,0.3119309251840844,0.766096671569463,0.4948289817584959,0.288932332879109,0.692898379191381,0.6034080461412196,0.46887624352472596,0.6970530094120481,0.578989573198926,0.5603185615273856,0.5029843264187979,
0.9793537304918318,0.7741474390286991,0.8332313113000454,0.310187384486201,0.765769580039788,0.49714952414537195,0.28555370402388786,0.6977548087842013,0.6121258570705324,0.46570509718996866,0.6871736418220479,0.5789918423548873,0.5606015257752534,0.5055289283614954,
